"","x3p_path","barrel","bullet","land","img_path","rescan","quality","quality_type","lighting","lighting_protocol","damaged","assess_rotation","extract_na","assess_percentile_na_proportion","assess_middle_na_proportion","assess_col_na","assess_bottomempty"
"3323","LAPD//FAU 140/Bullet C/LAPD - 140 - Bullet C - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",140,"C",5,"LAPD-FAU140-BC-L5.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",1.28193434579565,11.0357795962667,0.00589101620029455,0.0258956346252188,1.16083179784154,23.19255182912
"3324","LAPD//FAU 140/Bullet C/LAPD - 140 - Bullet C - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",140,"C",6,"LAPD-FAU140-BC-L6.png",FALSE,"bad","lighting","auto light left image + 20%",1,"#N/A",0.713713458141422,14.0460167590505,0.0363836824696803,0.0507942796944344,1.30977404098791,27.9766115034706
"3325","LAPD//FAU 140/Bullet D/LAPD - 140 - Bullet D - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",140,"D",1,"LAPD-FAU140-BD-L1.png",FALSE,"bad","lighting","auto light left image + 20%",1,"#N/A",0.558110896756002,10.0543404921103,0.0397350993377483,0.0555181080420134,0.798054167762293,29.6026006119057
"3326","LAPD//FAU 140/Bullet D/LAPD - 140 - Bullet D - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",140,"D",2,"LAPD-FAU140-BD-L2.png",FALSE,"bad","lighting","auto light left image + 20%",1,"#N/A",0.466619531261495,9.90178353863247,0.020573108008817,0.0407003509895223,0.830049908064092,25.4610211523199
"3327","LAPD//FAU 140/Bullet D/LAPD - 140 - Bullet D - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",140,"D",3,"LAPD-FAU140-BD-L3.png",FALSE,"bad","feathering","auto light left image + 20%",1,"#N/A",0.317785058408899,21.2458100903201,0.0648767929385804,0.0946226287506441,1.53785488958991,37.3131950419017
"3328","LAPD//FAU 140/Bullet D/LAPD - 140 - Bullet D - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",140,"D",4,"LAPD-FAU140-BD-L4.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.368560551172714,12.2662721650205,0.00183891136447223,0.035252930411396,1.11330178759201,30.4546431034678
"3329","LAPD//FAU 140/Bullet D/LAPD - 140 - Bullet D - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",140,"D",5,"LAPD-FAU140-BD-L5.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.277591169469818,14.0118125934153,0.00518902891030393,0.0279938532398893,1.14630267691492,26.114318980439
"3330","LAPD//FAU 140/Bullet D/LAPD - 140 - Bullet D - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",140,"D",6,"LAPD-FAU140-BD-L6.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.955511445027436,12.9620823554951,0.00367647058823529,0.0377939054409643,1.05124835742444,29.4642409855839
"3331","LAPD//FAU 141/Bullet A/LAPD - 141 - Bullet A - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",141,"A",1,"LAPD-FAU141-BA-L1.png",FALSE,"bad","speckles of missings","auto light left image + 20%",1,"#N/A",0.500775287912489,11.2287884205316,0.0151285930408472,0.015275817578969,0.763719924303866,19.4437111084156
"3332","LAPD//FAU 141/Bullet A/LAPD - 141 - Bullet A - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",141,"A",2,"LAPD-FAU141-BA-L2.png",FALSE,"bad","speckles of missings","auto light left image + 20%",1,"#N/A",2.38560842880572,14.4069530589123,0.0323529411764706,0.0441370063113122,0.985515478557228,24.1014463421954
"3333","LAPD//FAU 141/Bullet A/LAPD - 141 - Bullet A - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",141,"A",3,"LAPD-FAU141-BA-L3.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.53841358028482,11.1507449527459,0.00438771439968089,0.0195250967214752,0.691277080957811,21.4394747489609
"3334","LAPD//FAU 141/Bullet A/LAPD - 141 - Bullet A - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",141,"A",4,"LAPD-FAU141-BA-L4.png",FALSE,"bad","speckles of missings","auto light left image + 20%",1,"#N/A",3.27419769090085,13.9675609740878,0.0174689440993789,0.0316116885595794,0.809048015542603,29.029789175904
"3335","LAPD//FAU 141/Bullet A/LAPD - 141 - Bullet A - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",141,"A",5,"LAPD-FAU141-BA-L5.png",FALSE,"bad","speckles of missings","auto light left image + 20%",1,"#N/A",1.78446016674644,14.1113393820319,0.00863363363363363,0.0226310232766457,1.0464180305876,26.09750359389
"3336","LAPD//FAU 141/Bullet A/LAPD - 141 - Bullet A - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",141,"A",6,"LAPD-FAU141-BA-L6.png",FALSE,"bad","speckles of missings","auto light left image + 20%",1,"#N/A",0.661144449473771,10.0712191034772,0.0121533442088091,0.0244481773576669,0.689504373177843,21.0637837036784
"3337","LAPD//FAU 141/Bullet B/LAPD - 141 - Bullet B - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",141,"B",1,"LAPD-FAU141-BB-L1.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",2.03582091920395,12.6195557076659,0.00372856077554064,0.0156291655558518,0.888622435385025,22.0048138745439
"3338","LAPD//FAU 141/Bullet B/LAPD - 141 - Bullet B - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",141,"B",2,"LAPD-FAU141-BB-L2.png",FALSE,"bad","speckles of missings","auto light left image + 20%",1,"#N/A",1.10841077683001,16.3086643609023,0.0144452717795979,0.0399925819623829,0.92094756454618,32.7469531621781
"3339","LAPD//FAU 141/Bullet B/LAPD - 141 - Bullet B - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",141,"B",3,"LAPD-FAU141-BB-L3.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",1.893542163538,9.07847451723347,0.00110537951363301,0.00586544562775463,0.917829865683434,19.4496812964704
"3340","LAPD//FAU 141/Bullet B/LAPD - 141 - Bullet B - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",141,"B",4,"LAPD-FAU141-BB-L4.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",2.48876021910399,11.1909125120884,0.00635276532137519,0.0066982533404299,0.931071333155223,20.7238588604235
"3341","LAPD//FAU 141/Bullet B/LAPD - 141 - Bullet B - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",141,"B",5,"LAPD-FAU141-BB-L5.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",2.32572662155574,11.1214634235977,0.00148148148148148,0.00846411160113439,0.914747153825788,20.9112830112599
"3342","LAPD//FAU 141/Bullet B/LAPD - 141 - Bullet B - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",141,"B",6,"LAPD-FAU141-BB-L6.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.266804487430226,12.9340145742258,0.00413533834586466,0.0250597293762096,0.876108572964257,26.9801026274746
"3343","LAPD//FAU 141/Bullet C/LAPD - 141 - Bullet C - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",141,"C",1,"LAPD-FAU141-BC-L1.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",1.55679417894868,10.2675003349224,0.00807071483474251,0.0141915303796001,0.774512496566877,15.5624159841364
"3344","LAPD//FAU 141/Bullet C/LAPD - 141 - Bullet C - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",141,"C",2,"LAPD-FAU141-BC-L2.png",FALSE,"bad","tiny hole","auto light left image + 20%",1,"#N/A",0.124894429585579,15.9663638519733,0.0369516728624535,0.0389120345370917,1.04969439277172,29.030413692617
"3345","LAPD//FAU 141/Bullet C/LAPD - 141 - Bullet C - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",141,"C",3,"LAPD-FAU141-BC-L3.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",1.45807404351402,9.26567650243852,0.00882352941176471,0.0119987153635153,0.811320754716981,19.0760750712059
"3346","LAPD//FAU 141/Bullet C/LAPD - 141 - Bullet C - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",141,"C",4,"LAPD-FAU141-BC-L4.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.17828114725695,10.4994247587,0.00764904386951631,0.00711956546413553,0.85254691689008,18.0511768205273
"3347","LAPD//FAU 141/Bullet C/LAPD - 141 - Bullet C - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",141,"C",5,"LAPD-FAU141-BC-L5.png",FALSE,"bad","tiny hole","auto light left image + 20%",1,"#N/A",2.70263013363287,11.5708107387123,0.0157414448669202,0.0145572895099886,0.826311497689589,19.8593533826635
"3348","LAPD//FAU 141/Bullet C/LAPD - 141 - Bullet C - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p",141,"C",6,"LAPD-FAU141-BC-L6.png",FALSE,"bad","tiny hole","auto light left image + 20%",1,"#N/A",0.144873669228457,15.3043315433345,0.0359712230215827,0.0327725472037866,0.917207792207792,25.9039388438215
"3349","LAPD//FAU 141/Bullet D/LAPD - 141 - Bullet D - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",141,"D",1,"LAPD-FAU141-BD-L1.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",1.50687460139734,11.021458903784,0.0144376899696049,0.0114849412109462,0.858462374354795,16.704628109313
"3350","LAPD//FAU 141/Bullet D/LAPD - 141 - Bullet D - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",141,"D",2,"LAPD-FAU141-BD-L2.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",1.65531827823619,11.6049011291331,0.00295967443581206,0.00616741331895464,0.793231094658911,19.2068412757244
"3351","LAPD//FAU 141/Bullet D/LAPD - 141 - Bullet D - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",141,"D",3,"LAPD-FAU141-BD-L3.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.385363928787077,12.0601407292636,0.0118773946360153,0.0266038058950703,0.939468638729115,21.702432654801
"3352","LAPD//FAU 141/Bullet D/LAPD - 141 - Bullet D - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",141,"D",4,"LAPD-FAU141-BD-L4.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.331008764587045,12.8535876789951,0.00998520710059172,0.0141175498740242,0.945017182130584,21.3666169768597
"3353","LAPD//FAU 141/Bullet D/LAPD - 141 - Bullet D - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",141,"D",5,"LAPD-FAU141-BD-L5.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.232640666983662,15.7615649856185,0.00611256056653001,0.0196346646928941,1.02157698454981,24.2296128834359
"3354","LAPD//FAU 141/Bullet D/LAPD - 141 - Bullet D - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",141,"D",6,"LAPD-FAU141-BD-L6.png",FALSE,"bad","lighting","auto light left image + 20%",1,"#N/A",0.757028973493707,15.3528209470938,0.0130939019827909,0.017527748844618,1.07352941176471,20.8779619552433
"3355","LAPD//FAU 142/Bullet A/LAPD - 142 - Bullet A - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",142,"A",1,"LAPD-FAU142-BA-L1.png",FALSE,"bad","lighting","auto light left image + 20%",1,"#N/A",1.31340941698618,14.1627087849037,0.0381603952869631,0.0361897218429418,1.01494565217391,21.6015342768498
"3356","LAPD//FAU 142/Bullet A/LAPD - 142 - Bullet A - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",142,"A",2,"LAPD-FAU142-BA-L2.png",FALSE,"bad","lighting","auto light left image + 20%",1,"#N/A",0.667408939523425,13.8719998385894,0.020059215396003,0.0152890431224295,1.00688012701773,22.4400834265195
"3357","LAPD//FAU 142/Bullet A/LAPD - 142 - Bullet A - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",142,"A",3,"LAPD-FAU142-BA-L3.png",FALSE,"bad","lighting","auto light left image + 20%",1,"#N/A",0.251411747146245,17.7991834127518,0.022707100591716,0.028279156857076,1.10890827385673,26.0941253624992
"3358","LAPD//FAU 142/Bullet A/LAPD - 142 - Bullet A - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",142,"A",4,"LAPD-FAU142-BA-L4.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.238086005159859,16.9515489511082,0.0110253583241455,0.0205384658284723,0.98397267472412,25.6712532406259
"3359","LAPD//FAU 142/Bullet A/LAPD - 142 - Bullet A - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",142,"A",5,"LAPD-FAU142-BA-L5.png",FALSE,"bad","lighting","auto light left image + 20%",1,"#N/A",0.363983660909714,17.946064056121,0.0421249532360644,0.0437389280603825,1.05213903743316,28.0206324065217
"3360","LAPD//FAU 142/Bullet A/LAPD - 142 - Bullet A - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",142,"A",6,"LAPD-FAU142-BA-L6.png",FALSE,"bad","lighting","auto light left image + 20%",1,"#N/A",0.179261110640848,11.9522881986225,0.0184873949579832,0.0178885630498534,0.883155883155883,19.8879231137296
"3361","LAPD//FAU 142/Bullet B/LAPD - 142 - Bullet B - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",142,"B",1,"LAPD-FAU142-BB-L1.png",FALSE,"bad","speckles of missings","auto light left image + 20%",1,"#N/A",2.74943541726506,15.2187194525904,0.0218167996959331,0.0266222997063202,0.933423913043478,24.845403544562
"3362","LAPD//FAU 142/Bullet B/LAPD - 142 - Bullet B - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",142,"B",2,"LAPD-FAU142-BB-L2.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",1.06026859959085,14.6150989578773,0.0195402298850575,0.0218253883311571,0.943577102163791,22.9866454188558
"3363","LAPD//FAU 142/Bullet B/LAPD - 142 - Bullet B - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",142,"B",3,"LAPD-FAU142-BB-L3.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.801372905763622,14.8732391456216,0.0074648928307465,0.0176207784340451,1.05416116248349,26.3002462516674
"3364","LAPD//FAU 142/Bullet B/LAPD - 142 - Bullet B - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",142,"B",4,"LAPD-FAU142-BB-L4.png",FALSE,"bad","speckles of missings","auto light left image + 20%",1,"#N/A",0.121920401922345,13.9515258858699,0.0212927756653992,0.027569380002166,1.11851046480022,24.9791623324052
"3365","LAPD//FAU 142/Bullet B/LAPD - 142 - Bullet B - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",142,"B",5,"LAPD-FAU142-BB-L5.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",1.45782637912552,12.5411903234594,0.0236280487804878,0.0361890594696438,1.19722146554072,27.4986932265867
"3366","LAPD//FAU 142/Bullet B/LAPD - 142 - Bullet B - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",142,"B",6,"LAPD-FAU142-BB-L6.png",FALSE,"bad","hole","auto light left image + 20%",1,"#N/A",2.15948424935337,17.1672062400627,0.0660030627871363,0.0588704690087179,1.37756497948016,20.5401617784125
"3367","LAPD//FAU 142/Bullet C/LAPD - 142 - Bullet C - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",142,"C",1,"LAPD-FAU142-BC-L1.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.161969327945056,11.399403311214,0.00518977536793184,0.0055671583108793,0.901412351149266,16.5299469173832
"3368","LAPD//FAU 142/Bullet C/LAPD - 142 - Bullet C - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",142,"C",2,"LAPD-FAU142-BC-L2.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.0851578083403068,12.2160548814658,0.00510404397330192,0.00524926320516632,0.783267827063447,17.0877509587187
"3369","LAPD//FAU 142/Bullet C/LAPD - 142 - Bullet C - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",142,"C",3,"LAPD-FAU142-BC-L3.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",2.67791310668197,12.0712841437543,0.00312866640594447,0.0143153082675221,0.859658932065977,22.4311071795448
"3370","LAPD//FAU 142/Bullet C/LAPD - 142 - Bullet C - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",142,"C",4,"LAPD-FAU142-BC-L4.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.31415139110615,14.1241860726358,0.00830188679245283,0.0145640210457817,1.17885082276774,22.260598624409
"3371","LAPD//FAU 142/Bullet C/LAPD - 142 - Bullet C - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",142,"C",5,"LAPD-FAU142-BC-L5.png",FALSE,"bad","tiny hole","auto light left image + 20%",1,"#N/A",0.404560202928379,11.3230852291855,0.00726047904191617,0.0119184575031062,0.986085094995986,23.5441155275074
"3372","LAPD//FAU 142/Bullet C/LAPD - 142 - Bullet C - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",142,"C",6,"LAPD-FAU142-BC-L6.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",1.54745704295274,11.0155094291042,0.00203466465712133,0.00429286496720441,0.910315109076219,17.6107091435102
"3373","LAPD//FAU 142/Bullet D/LAPD - 142 - Bullet D - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",142,"D",1,"LAPD-FAU142-BD-L1.png",FALSE,"bad","tiny hole","auto light left image + 20%",1,"#N/A",0.674911425436599,12.2311763680483,0.0114096429885904,0.0163080552823099,1.05733824302998,22.4492125613776
"3374","LAPD//FAU 142/Bullet D/LAPD - 142 - Bullet D - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",142,"D",2,"LAPD-FAU142-BD-L2.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.654691032933076,14.993961787311,0.0110782865583456,0.0104357856501589,1.03853259435207,19.6180640207918
"3375","LAPD//FAU 142/Bullet D/LAPD - 142 - Bullet D - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",142,"D",3,"LAPD-FAU142-BD-L3.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.0346395946119377,11.4140681918862,0.00598802395209581,0.00762010304877305,0.834670947030498,17.5252237593666
"3376","LAPD//FAU 142/Bullet D/LAPD - 142 - Bullet D - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",142,"D",4,"LAPD-FAU142-BD-L4.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",2.50828932389605,14.0465291791767,0.00961756910261265,0.0132111102063291,0.916350839198701,20.9249259452728
"3377","LAPD//FAU 142/Bullet D/LAPD - 142 - Bullet D - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",142,"D",5,"LAPD-FAU142-BD-L5.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.0919279803967622,13.2100750267953,0.00899887514060742,0.0126592129678585,1.04367631296892,22.1650432339158
"3378","LAPD//FAU 142/Bullet D/LAPD - 142 - Bullet D - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p",142,"D",6,"LAPD-FAU142-BD-L6.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",0.244160535214093,13.3334465493183,0.00309278350515464,0.0063346673082908,1.03711503027112,20.1749598662199
"3379","LAPD//FAU 143/Bullet A/LAPD - 143 - Bullet A - Land 1 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p",143,"A",1,"LAPD-FAU143-BA-L1.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",1.34928176368577,15.8412887432903,0.00303375047402351,0.0165026641578944,1.12496611547845,24.151350067981
"3380","LAPD//FAU 143/Bullet A/LAPD - 143 - Bullet A - Land 2 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p",143,"A",2,"LAPD-FAU143-BA-L2.png",FALSE,"bad","lighting","auto light left image + 20%",1,"#N/A",2.28271688977732,17.0854347740172,0.0496044303797468,0.06466824454281,1.49420412779191,17.3181098240607
"3381","LAPD//FAU 143/Bullet A/LAPD - 143 - Bullet A - Land 3 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p",143,"A",3,"LAPD-FAU143-BA-L3.png",FALSE,"bad","lighting","auto light left image + 20%",1,"#N/A",0.866280311299494,12.4498131592229,0.0281094527363184,0.0230085066757125,1.05068168346177,10.3837290626208
"3382","LAPD//FAU 143/Bullet A/LAPD - 143 - Bullet A - Land 4 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p",143,"A",4,"LAPD-FAU143-BA-L4.png",FALSE,"good","","auto light left image + 20%",1,"#N/A",1.43993184452365,8.85129017104977,0.00286415711947627,0.00403006760334596,0.58642878034513,14.1368300941464
"3383","LAPD//FAU 143/Bullet A/LAPD - 143 - Bullet A - Land 5 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p",143,"A",5,"LAPD-FAU143-BA-L5.png",FALSE,"bad","hole","auto light left image + 20%",1,"#N/A",4.66059308796417,15.5900754924624,0.0310066127847171,0.0541136779200844,1.31074336748096,39.0913122172178
"3384","LAPD//FAU 143/Bullet A/LAPD - 143 - Bullet A - Land 6 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p",143,"A",6,"LAPD-FAU143-BA-L6.png",FALSE,"bad","hole","auto light left image + 20%",1,"#N/A",0.524701134301589,15.2518317758607,0.0216456634544107,0.038687517603592,1.25231910946197,30.8739179108441
"3385","LAPD//FAU 143/Bullet B/LAPD - 143 - Bullet B - Land 1 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p",143,"B",1,"LAPD-FAU143-BB-L1.png",FALSE,"bad","hole","auto light left image + 20%",1,"#N/A",0.426474284197508,10.3123818063191,0.0204996326230713,0.0176141194787214,1.03493564486472,20.2264131952228
"3386","LAPD//FAU 143/Bullet B/LAPD - 143 - Bullet B - Land 2 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p",143,"B",2,"LAPD-FAU143-BB-L2.png",FALSE,"bad","tiny hole","auto light left image + 20%",1,"#N/A",0.186775907143335,9.1693914705109,0.0184653262207632,0.0151301152461333,0.746553241419771,17.0142171533176
"3387","LAPD//FAU 143/Bullet B/LAPD - 143 - Bullet B - Land 3 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p",143,"B",3,"LAPD-FAU143-BB-L3.png",FALSE,"bad","lighting","auto light left image + 20%",1,"#N/A",0.659245628884264,12.8880079972994,0.0224207961007311,0.0221583154020985,0.952657566076096,12.9422356381216
"3388","LAPD//FAU 143/Bullet B/LAPD - 143 - Bullet B - Land 4 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p",143,"B",4,"LAPD-FAU143-BB-L4.png",FALSE,"bad","lighting","auto light left image + 20%",1,"#N/A",0.125505081750294,12.3560578020618,0.0366255144032922,0.027027275485158,0.909090909090909,20.7986248614896
"3389","LAPD//FAU 143/Bullet B/LAPD - 143 - Bullet B - Land 5 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p",143,"B",5,"LAPD-FAU143-BB-L5.png",FALSE,"bad","lighting","auto light left image + 20%",1,"#N/A",1.06575756238899,13.0053511954356,0.0349628470864294,0.031203672229005,0.992729306487696,24.401981494967
"3390","LAPD//FAU 143/Bullet B/LAPD - 143 - Bullet B - Land 6 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p",143,"B",6,"LAPD-FAU143-BB-L6.png",FALSE,"bad","lighting","auto light left image + 20%",1,"#N/A",0.386816914336837,9.74625782366286,0.0100892510671323,0.0101737667655025,0.897613762486126,19.7671914447182
"3391","LAPD//FAU 143/Bullet C/LAPD - 143 - Bullet C - Land 1 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p",143,"C",1,"LAPD-FAU143-BC-L1.png",FALSE,"bad","lighting","auto light left image + 20%",1,"#N/A",4.13868037604215,13.9799926298097,0.0207326578332034,0.019005341873364,1.14655893006408,26.2424803495638
"3392","LAPD//FAU 143/Bullet C/LAPD - 143 - Bullet C - Land 2 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p",143,"C",2,"LAPD-FAU143-BC-L2.png",FALSE,"bad","lighting","auto light left image + 20%",1,"#N/A",2.95986027789101,14.7151150083701,0.0769289533995416,0.0437885008442193,1.01010101010101,25.5610182296399
"3393","LAPD//FAU 143/Bullet C/LAPD - 143 - Bullet C - Land 3 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p",143,"C",3,"LAPD-FAU143-BC-L3.png",FALSE,"bad","lighting","auto light left image + 20%",1,"#N/A",0.33100475443908,17.4135798053973,0.0371524852569503,0.0308886775903811,1.04637157482686,25.8184019876475
